rating,title,text,sentiment
5.0,The Funniest Bob & Tom Yet!,"We Just Landed is a 4-CD set, packed full of Bob & Tom Show laughs.  I have been a Bob & Tom Show fan for several years, laughing at their clever antics every weekday as I drive to work.  I have purchased many of their CD collections over the years, but We Just Landed is by far their best compilation yet.  You'll hear tracks with comedy greats like Paul & Storm, Jim Gaffigan, Scott Dunn, Henry Phillips, Mike Birbiglia, Bob Zany, Tom Mabe, Sean Morey, Keywood Banks, and many others.  You also get to hear the familiar Kenny Tarmac, Mr. Obvious, Jumbo the Elephant, Floyd Tucker, Donnie Baker, Sid and Bart, Larry King, Ernie Furglar, and many of your other favorites.  There are 87 tracks spanned across 4 CDs, providing laugh after laugh.<br /><br />The artwork of the cover and the CD faces is great, and the audio quality of each disk is very well done.  You can purchase this collection right here on Amazon.com, or by going to the Bob & Tom Store:  [...]<br /><br />I highly recommend this CD set for any fan of the Bob & Tom Show.  Even if you have never listened to the show, this collection is a great way to discover their quick wit and creative humor.  Just remember that this is adult themed humor, so you may not want to play it with young children around.  To conclude my review, here is a complete track list from the ""We Just Landed"" set:<br /><br />CD1<br />***<br />1 Butt Crack Byron Moon and The Bob & Tom Band<br />2 Hammocks and Bacon Jim Gaffigan<br />3 Twatch<br />4 Johnny Awesome<br />5 Spanish El Learno Systemo<br />6 One of Those Couples Louis C.K.<br />7 Don't Honk at the Elephants Jumbo calls<br />8 Four Pounds<br />9 The Economonologue One Liners Costaki Economopoulos<br />10 Larry and Oscar the Cat<br />11 World War II Victory Celebration Scott Dunn<br />12 Posse Party<br />13 Bald Perfume<br />14 Kenny Tarmac Calls In<br />15 Go Little Sofa Paul and Storm<br />16 Grandparents<br />17 The Bono Story Bobcat Goldthwait<br />18 The Power of Three and a Half<br />19 Breadsticks Donnie Baker<br />20 L.A. Dream Henry Phillips<br />21 HornyHarmony.com The Love Brothers<br />22 Furglar Online Dating Interview<br />23 Secret Public Journal The Old Mill Pond Mike Birbiglia<br />24 Peeping TomTom<br />25 Larry King Report<br /><br />CD2<br />***<br />1 Monday Mornings Bob Kevoian<br />2 On the Phone Again Floyd Tucker<br />3 Charles Barkley Frank Caliendo<br />4 Kenny Tarmac's Voicemail Trick<br />5 Big Butter Jesus Heywood Banks<br />6 Are You Smarter?<br />7 Circle Jerky<br />8 My Dad, the Dentist Bill Burr<br />9 Nick Nolte Calls<br />10 All I Want to Do...<br />11 Nakedness<br />12 Gregory Peck and Tolerance Mike MacRae<br />13 Anger Management Sid and Bart<br />14 State Law Donnie Baker and The Bob & Tom Band<br />15 The Guy Who'd Rather Play Guitar Brian Setzer<br />16 Bass Talk Heaven<br />17 Global Warming Image Makeover Paul Mecurio<br />18 Larry and Green Sex<br />19 Spider Vein Woman<br />20 Mass Menstrual<br />21 Are You Taller Than Kristi Lee?<br />22 The Zany Report Bob Zany<br />23 Johnny and Marcel Marceau<br />24 Me and My Echo Tom Mabe<br />25 The Haunted Meeting 2<br />26 Halloween Parties Donnie Baker<br />27 The Frankenstein Roast Scott Dunn<br /><br />CD3<br />***<br />1 Rubbers Donnie Baker and The Bob & Tom Band<br />2 The Mile High Club<br />3 The Young Life Tommy Johnagin<br />4 The Guy Who'd Rather Watch 24<br />5 The Guy Who'd Rather Watch 24 Take 1<br />6 Dr. No<br />7 My Skit, God and Me Daniel Tosh<br />8 You Know You Want It Bob Kevoian and Whit Grayson<br />9 The Nun Song Paul and Storm<br />10 Bass Talk is Back<br />11 Gifts Jim Gaffigan<br />12 Johnny and Houdini<br />13 The Economonologue Clichés Costaki Economopoulos<br />14 Michael Vick Flea and Tick Collar<br />15 Vacation Together<br />16 Hot Stocks Jack Freeman<br />17 Juggs Judy<br />18 The A.D.D. Song Sean Morey<br />19 Vague But True © The Death Penalty Tim Bedore<br />20 Truck Stop Thanksgiving Floyd Tucker<br />21 The Thanksgiving Roast Scott Dunn<br />22 Skanks Donnie Baker<br />23 Furglar Christmas Tree Safety<br />24 Dysfunctional Family Christmas<br />25 Donnie's 12 Days of Christmas<br /><br />CD4<br />***<br />Fantasy Date featuring Drew Hastings and Kristi Lee<br />1 Collections and Baby Talk<br />2 Prada Date, Pets and News<br />3 Restaurants and The Date Starts<br />4 Meeting for Sushi<br />5 Dinner Drinks, Donnie and Jumbo Call<br />6 Fantasy Date Continues<br />7 Ordering and Tom the Waiter<br />8 Drew Ditches Kristi<br />9 Hack Comedy Image Makeover Paul Mecurio<br />10 Mr. Sound Effects 2",1
1.0,Unusable,"Disc was suppose to ease my dads transition into a nursing home but the are useless and not playable.  It is a CD but cannot be played on a CD player. I do not know what OTR means and if that was suppose to tell me that you can only play it on a computer, sure my father with Alzheimer’s has access to a computer..",0
1.0,"Good content, generally good picture quality","Good content, generally good picture quality. However box died in 1 month, customer service will assume you are familiar with Chinese internet infrastructure, you need to have baidu account ......<br />Anyway, if you just want to watch Chinese episode but don't have time to familiar yourself with other Chinese internet infranstructue, stay away from it.",0
1.0,Blows,"I came across the name of this band on a list of Celtic-style rock bands in the vein of The Pogues, The Tossers, Flogging Molly, etc. Those bands are great. Bates Motel is awful. A bunch of stupid, poorly-produced moaning and annoying vocals over some occassional dirty fiddle.<br /><br />It sounds like they're playing with rusty nails or something. Actually, that makes it sound like it might be cool. it's not. Just stay away.<br /><br />Excuse me while I go delete this stuff from my iTunes so it never appears during a shuffle again.",0
5.0,Buy this!,Young kids learn Scripture so quickly through music!,1
5.0,SFP is BOFA (Breath of Fresh Air),"I absolutely love them. I also call them BOFA (Breath of Fresh Air). They remind me of the days when: your mouth dropped because of the intellectual lyrical content that penetrated your mind and soul…when you didn’t have to litter the art with cuss words, because you couldn’t find anything meaningful to say…when you had to grab a dictionary because-well, you just didn’t know what ‘that’ word meant. Rare jewels are found underground and I’m glad I dug deep enough to find SFP. Trust and believe, you will not be disappointed in these masterpieces. So far I have purchased this CD, along with Lost Documents, and The Healing CD.<br /><br />NO MAINSTREAM IN MY BLOODSTREAM! Keep doing what you do SFP!!",1
1.0,Fake,"I bought this back in the early 70s as a teen thinking it was a real Woodstock album for 1.99 at Montgomery Wards -- once I got it home, I realized I was sorely mistaken -- horrible record!",0
5.0,EXCELLENT - Distribute SOUNDTRACK,PLEASE distribute a Soundtrack for this EXCELLENT film!<br />I agree with the first reviewer on all his points except it was Pharaoh's daughter not his wife who raised Moses.<br />I loved the music and their take of this historical event - it has lots of historical errors but that allows for conversation and personal research.  Great job!  Ramsey was equally as entertaining as Val Kilmer as Moses.  A great family film!  We have watched multiple times.,1
2.0,Take your pick,To describe this album in one word: Dull. Monotonous. Irritating. Take your pick.,0
5.0,Awesome,Love it!,1
5.0,Had this record as a kid.,Brings back good memories.  Believe it will make good ones for my son.  Just fun songs that kids can relate to.,1
1.0,Doesn't Last,"Thane has a Great Customer Service BUT their orbitrek's DO NOT LAST!(went through 2 in about a month apiece)and are NOISE Machines!.. I'm about 220lbs maybe that has something to do with it but the orbitrek's weight cap is 250-300lbs so go figure??....anyway,  just bought a different brand elliptical,same price range and way better construction. My suggestion to all who are interested in a elliptical is to TEST them out at the various stores IN PERSON. DO NOT BUY ONE WITHOUT A TEST RIDE.",0
1.0,Litteraly only plays one track,Mine was awful it litteraly only played one track,0
1.0,Why so much for 3 songs?,$125 for a $3 single?!,0
1.0,buyer beware,Buyer beware. This is a bootleg. This is not an official Apple or Beatles release. Proceed with caution & be sure to research before you purchase.,0
1.0,DO NOT BUY!,Do not waste your money! There were 3 reviews for this item beforehand and the seller must've reposted their product. THIS IS A BOOTLEG! Linkin Park has never released a GREATEST HITS album! That has been verified with them at linkinpark.com. This is just something that somebody made to get you to waste your money!,0
2.0,Two Stars,junk I returned it.,0
5.0,Five Stars,One of my personal favorites from Jansen and Barbieri.,1
1.0,Maybe 4 songs worth listening to on 3 CDs,"I had hopes of nice old style quality Christmas hymns and songs from Guidepost vinyl albums we have.  Not so.  This is a 3 CD set and loads of tracks but many of them are kind of jazz style, strange slow singing and empty feeling.  There were a few pleasant traditional pieces, but you have to wade through a number of dragging songs to get there. If you want to experiment it might be worth the money, but if you are looking for some uplifting Christmas music I would not recommend this.",0
1.0,Would not work in my xbox,Great movie but i wasn't able to get it to work in my xbox one x,0
1.0,Listed as a songbook... was really a set of CD's,In placing the order it made it look and sound like I was ordering a Children's song book.  When the order arrived it was a set of CD's of the songs that go with the song book.  The songs are great!  It's just different from the item I ordered.,0
5.0,PUTS YOU IN THE CHRISTMAS MOOD,Christmas time is one of my favorite times of the year and this cd is cheery and relaxing at the same time. What a wonderful combination! I own all of the Porter music box Christmas cds and I play them anytime I want to brighten my day and not just at Christmas.,1
2.0,Disappointed!,Split track did not work on this. I wanted the vocals but could not get them.,0
5.0,amazing!,amazing. i bought this for both my sister and i and we were very pleased to find the black yearbook card rather than the international version of the album which includes a postcard. i loved it!,1
1.0,Not a good quality sound.,The quality of the sound was poor.,0
5.0,Five Stars,Wonderful,1
1.0,No music on CD! Very Disappointed! :(,There was no music on the CD. I am not happy. Would not purchase from this place again. :(,0
5.0,DOWNTOWN  UPTOWN FREEWAY & UNDERGROUND......IT`S  ALL GOOD,"I BOUGHT THIS FOR MEMPHIS UNDERGROUND,AND THAT DID NOT DISAPPOINT.....BUT THE WHOLE AFFAIR IS EXCELLENT (DONT PET THE FREEWAYANIMALS THROWS A SMALL CURVE...I COULD SEE RAFFI COVERING THAT ONE)  THE PLAYING IS EXCELLENT AND THE SONG CHOICES ARE WIDE & FREEWHELLING.......VERY COOL",1
1.0,One Star,I only got one cd.  Was not happy,0
2.0,Loved the idea of this but,"Loved the idea of this but, some of the tracks have some bad audio in them so, its probably a new buy only kinda idea only...",0
2.0,What the hell is that cover art all about?,"Monteux was a great Berliozian, but I don't think RCA's hideous cover art (even the form of execution is wrong...) from this 50s LP would win him many converts. Oy!",0
5.0,Good remastering,Sounds great,1
1.0,The 1st cd is replaced with a different cd,The important cd that have Square Rooms by Al Corley is missing and replaced with a half passed 6 disk.,0
4.0,Four Stars,was only one I could find,1
2.0,Not one of his best,"As much as I love Jack Jones and am a long-time fan,  I did not care for this CD.  Not the best music choices and did not care for the change in style for this singer.",0
4.0,Bruno Walter's Historic Figaro Broadcast,"Famous Bruno Walter broadcast from 1944 with quintessential Nozze di Figaro cast including Ezio Pinza and a young Eleanor Steber.  Exceptional performers, 4 stars not 5 due to sonics from this old broadcast.  Recommended for collectors.",1
2.0,It is a sampler of songs already released on various Ryko records.,"There are 18 songs on this CD from artists like Jimi Hendrix, Frank Zappa, and Jerry Garcia.  To get 18 songs on the CD, they are all short songs, 3 to 4 minutes long.<br /><br />All the songs are taken from released albums.  For the songs I like on this CD I already own most of the albums.",0
4.0,Exploring Rota's more popular writing,"Varied orchestral works. Some very fine, others capture Rota in popular mode. Worth having, although War and Peace is represented by only a fragment of the score.",1
5.0,Best piano improv course,"I have been playing the piano for over 30 years. I'm a great sight reader -- meaning, I rely heavily on sheet music.  I thought I could learn from reading books on piano improv. They helped somewhat but only in certain areas.  I like this course because Yoke teaches you how to improvise using one scale at a time: pentatonic, whole tone and others.  I've only gone through the first lesson and I already know this is what I've been looking for and I wish I had this when I was beginning to learn to play the piano. I like how the course is structured since I have not really mastered scales other than major and minor.  There is definitely a learning curve in my case but I am definitely excited to finally have some structure and guidance in learning piano improvisation.  I also know I can always send Yoke an email with my questions. This is a great deal!",1
